key,ideaA,ideaB,relatedness,generality,persona,system_prompt,user_prompt,metadata
"('perception', 'philosophyofphysics')",philosophy of physics,perception,2,3,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:03.262883+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('dynamicalsystem', 'supertasks')",supertasks,dynamical system,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:04.232580+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('dynamicalsystem', 'supertasks')",supertasks,dynamical system,2,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:05.221042+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('modularity', 'philosophyofmind')",modularity,philosophy of mind,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:06.100756+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('modularity', 'philosophyofmind')",modularity,philosophy of mind,3,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:07.070598+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('logic', 'philosophyofmathematics')",logic,philosophy of mathematics,3,3,course_taker,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:08.197373+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('logic', 'philosophyofmathematics')",logic,philosophy of mathematics,3,3,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:09.533639+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('defeasiblereasoning', 'epistemology')",defeasible reasoning,epistemology,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:10.994612+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('defeasiblereasoning', 'epistemology')",defeasible reasoning,epistemology,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:12.192168+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('descartesontologicalargument', 'perception')",descartes' ontological argument,perception,2,3,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:13.364485+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('descartesontologicalargument', 'perception')",descartes' ontological argument,perception,1,3,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:14.716492+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('bioethics', 'feministbioethics')",feminist bioethics,bioethics,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:15.974914+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('bioethics', 'feministbioethics')",feminist bioethics,bioethics,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:17.097843+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('justifiedtruebelief', 'perception')",justified true belief,perception,3,3,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:18.205643+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('justifiedtruebelief', 'perception')",justified true belief,perception,3,3,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:19.243186+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'polytheism')",polytheism,philosophy of religion,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:20.623127+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofreligion', 'polytheism')",polytheism,philosophy of religion,3,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:21.594756+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'philosophyofpsychology')",philosophy of psychology,philosophy of mind,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:22.774573+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmind', 'philosophyofpsychology')",philosophy of psychology,philosophy of mind,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:23.860464+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,metaphysics,3,3,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:25.398690+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,metaphysics,3,3,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:26.367336+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('consciousness', 'phenomenalconsciousness')",phenomenal consciousness,consciousness,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:27.492658+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('consciousness', 'phenomenalconsciousness')",phenomenal consciousness,consciousness,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:29.638045+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('artificialintelligence', 'logicandcomputation')",logic and computation,artificial intelligence,4,1,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:31.792501+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('artificialintelligence', 'logicandcomputation')",logic and computation,artificial intelligence,4,1,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:33.092290+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('analysis', 'philosophyofmathematics')",analysis,philosophy of mathematics,3,1,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:34.595541+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('analysis', 'philosophyofmathematics')",analysis,philosophy of mathematics,3,1,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:36.532102+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'principleofsufficientreason')",principle of sufficient reason,metaphysics,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:37.590633+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'principleofsufficientreason')",principle of sufficient reason,metaphysics,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:38.936717+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('perception', 'unityofconsciousness')",unity of consciousness,perception,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:40.149042+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('perception', 'unityofconsciousness')",unity of consciousness,perception,3,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:41.231455+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('meaning', 'metaphysics')",meaning,metaphysics,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:43.401316+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('meaning', 'metaphysics')",meaning,metaphysics,3,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:44.377753+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophiesoftheparticularsciences', 'philosophyofscienceandthesciences')",philosophies of the particular sciences,philosophy of science and the sciences,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:45.329205+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophiesoftheparticularsciences', 'philosophyofscienceandthesciences')",philosophies of the particular sciences,philosophy of science and the sciences,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:46.652292+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'mind')",mind,metaphysics,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:47.776398+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'mind')",mind,metaphysics,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:49.889151+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'propernames')",proper names,epistemology,2,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:50.928435+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'propernames')",proper names,epistemology,2,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:52.227235+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'simultaneity')",simultaneity,metaphysics,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:53.302126+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'simultaneity')",simultaneity,metaphysics,3,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:55.399711+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmathematics', 'settheory')",philosophy of mathematics,set theory,4,1,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:56.527290+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmathematics', 'settheory')",philosophy of mathematics,set theory,4,1,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:57.747011+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('historyoflogic', 'medievaltheoriesofthesyllogism')",medieval theories of the syllogism,history of logic,4,0,novice,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:35:58.921014+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
"('historyoflogic', 'medievaltheoriesofthesyllogism')",medieval theories of the syllogism,history of logic,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:00.601975+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysicsofmind', 'panpsychism')",panpsychism,metaphysics of mind,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:01.491198+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysicsofmind', 'panpsychism')",panpsychism,metaphysics of mind,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:03.708689+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'symbolicprocessing')",symbolic processing,philosophy of mind,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:04.717190+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmind', 'symbolicprocessing')",symbolic processing,philosophy of mind,3,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:05.723343+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('modernphilosophy', 'philosophyofmind')",modern philosophy,philosophy of mind,3,1,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:06.642084+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('modernphilosophy', 'philosophyofmind')",modern philosophy,philosophy of mind,3,1,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:07.473722+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('chineseroomargument', 'cognitivescience')",chinese room argument,cognitive science,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:08.887344+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('chineseroomargument', 'cognitivescience')",chinese room argument,cognitive science,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:09.773235+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('arabicphilosophyandislamicphilosophy', 'metaphysics')",arabic philosophy and islamic philosophy,metaphysics,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:11.066145+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('arabicphilosophyandislamicphilosophy', 'metaphysics')",arabic philosophy and islamic philosophy,metaphysics,3,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:12.010102+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('consciousness', 'higherordertheoriesofconsciousness')",higher-order theories of consciousness,consciousness,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:13.171008+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('consciousness', 'higherordertheoriesofconsciousness')",higher-order theories of consciousness,consciousness,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:15.310231+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('afterlife', 'meaningoflife')",meaning of life,afterlife,3,3,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:16.189804+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('afterlife', 'meaningoflife')",meaning of life,afterlife,3,1,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:18.211860+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofmind', 'syntacticanalysis')",syntactic analysis,philosophy of mind,2,3,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:19.227578+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('philosophyofmind', 'syntacticanalysis')",syntactic analysis,philosophy of mind,2,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:20.292474+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'universals')",universals,metaphysics,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:21.670401+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'universals')",universals,metaphysics,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:22.655916+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'matter')",matter,epistemology,1,3,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:23.932406+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'matter')",matter,epistemology,1,3,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:24.920455+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('philosophyofreligion', 'religiousexperience')",philosophy of religion,religious experience,4,1,course_taker,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:26.239614+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('philosophyofreligion', 'religiousexperience')",philosophy of religion,religious experience,4,1,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:28.738113+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('interpretation', 'judaicphilosophy')",judaic philosophy,interpretation,3,0,course_taker,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:29.882064+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('interpretation', 'judaicphilosophy')",judaic philosophy,interpretation,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:30.928397+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,epistemology,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:32.701844+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'philosophyofscienceandthesciences')",philosophy of science and the sciences,epistemology,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:33.859666+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('causeandeffect', 'perception')",cause and effect,perception,2,3,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:34.937146+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('causeandeffect', 'perception')",cause and effect,perception,2,3,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:36.026225+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('chinesephilosophy', 'westernphilosophy')",western philosophy,chinese philosophy,3,2,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:37.076677+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('chinesephilosophy', 'westernphilosophy')",western philosophy,chinese philosophy,3,2,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:39.251807+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('naturallaw', 'philosophyoflaw')",natural law,philosophy of law,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:40.505877+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('naturallaw', 'philosophyoflaw')",natural law,philosophy of law,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:42.562887+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('chinesephilosophy', 'zenbuddhism')",zen buddhism,chinese philosophy,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:43.461077+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('chinesephilosophy', 'zenbuddhism')",zen buddhism,chinese philosophy,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:44.305427+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'metaphysicsofscience')",metaphysics of science,metaphysics,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:45.342117+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'metaphysicsofscience')",metaphysics of science,metaphysics,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:52.041511+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('cognitivescience', 'philosophyofscienceandthesciences')",cognitive science,philosophy of science and the sciences,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:53.142466+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('cognitivescience', 'philosophyofscienceandthesciences')",cognitive science,philosophy of science and the sciences,3,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:54.340818+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'modernphilosophy')",modern philosophy,metaphysics,3,1,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:55.901749+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'modernphilosophy')",modern philosophy,metaphysics,4,1,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:36:58.152166+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('metaphysics', 'personalidentityandethics')",personal identity and ethics,metaphysics,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:00.375760+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('metaphysics', 'personalidentityandethics')",personal identity and ethics,metaphysics,3,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:01.324660+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('perception', 'unitarianism')",unitarianism,perception,1,3,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:02.404071+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('perception', 'unitarianism')",unitarianism,perception,1,3,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:03.663168+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('epistemology', 'feministepistemologyandphilosophyofscience')",feminist epistemology and philosophy of science,epistemology,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:04.782023+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('epistemology', 'feministepistemologyandphilosophyofscience')",feminist epistemology and philosophy of science,epistemology,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:05.885057+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('18thcenturygermanaesthetics', 'metaphysics')",18th century german aesthetics,metaphysics,3,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:08.162842+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('18thcenturygermanaesthetics', 'metaphysics')",18th century german aesthetics,metaphysics,3,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:09.244881+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('activationvalue', 'folkpsychology')",activation value,folk psychology,1,3,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:10.302240+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('activationvalue', 'folkpsychology')",activation value,folk psychology,1,3,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:11.317573+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('hilbertsprogram', 'philosophyofmathematics')",hilbert's program,philosophy of mathematics,4,0,course_taker,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:12.541022+00:00"", ""prompt_version"": ""v1"", ""persona"": ""course_taker""}"
"('hilbertsprogram', 'philosophyofmathematics')",hilbert's program,philosophy of mathematics,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:13.538130+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('eliminativematerialism', 'philosophyofmind')",eliminative materialism,philosophy of mind,4,0,expert,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:14.567055+00:00"", ""prompt_version"": ""v1"", ""persona"": ""expert""}"
"('eliminativematerialism', 'philosophyofmind')",eliminative materialism,philosophy of mind,4,0,phd,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:15.878631+00:00"", ""prompt_version"": ""v1"", ""persona"": ""phd""}"
"('historyoflogic', 'intuitionisticlogic')",intuitionistic logic,history of logic,3,0,novice,v1,v1,"{""model"": ""claude-3-7-sonnet-20250219"", ""temperature"": 0, ""date"": ""2025-10-08T21:37:17.261767+00:00"", ""prompt_version"": ""v1"", ""persona"": ""novice""}"
